name,Season,position,Cluster,Cluster_3,personId,gameId,numMinutes,points,assists,reboundsTotal,reboundsOffensive,reboundsDefensive,steals,blocks,FG%,3P%,FT%
Killian Hayes,2122,G,2,2,1630165,66,24.42424242,6.863636364,4.196969697,3.181818182,0.545454545,2.636363636,1.181818182,0.53030303,0.383442266,0.263473054,0.77027027
Deni Avdija,2122,F,2,2,1630166,82,23.65853659,8.353658537,2.036585366,5.182926829,0.634146341,4.548780488,0.719512195,0.536585366,0.431778929,0.316602317,0.757352941
Obi Toppin,2122,F,2,2,1630167,72,16.63888889,9.0,1.069444444,3.722222222,0.958333333,2.763888889,0.347222222,0.458333333,0.530655391,0.307692308,0.758064516
Onyeka Okongwu,2122,F C,3,0,1630168,48,20.1875,8.166666667,1.104166667,5.895833333,2.395833333,3.5,0.645833333,1.25,0.690265487,0.0,0.727272727
Tyrese Haliburton,2122,G,1,1,1630169,77,34.51948052,15.33766234,8.155844156,4.038961039,0.792207792,3.246753247,1.74025974,0.636363636,0.473047305,0.413881748,0.842105263
Devin Vassell,2122,G F,2,2,1630170,71,26.81690141,12.28169014,1.915492958,4.309859155,0.61971831,3.690140845,1.070422535,0.577464789,0.426701571,0.360526316,0.838383838
Isaac Okoro,2122,G F,2,2,1630171,67,29.10447761,8.776119403,1.805970149,3.0,1.074626866,1.925373134,0.835820896,0.328358209,0.480278422,0.350318471,0.767741935
Precious Achiuwa,2122,F,0,2,1630173,73,23.12328767,9.095890411,1.123287671,6.479452055,2.0,4.479452055,0.506849315,0.561643836,0.43946932,0.358974359,0.595419847
Cole Anthony,2122,G,1,1,1630175,65,31.21538462,16.33846154,5.676923077,5.353846154,0.492307692,4.861538462,0.707692308,0.261538462,0.391447368,0.337595908,0.853754941
Theo Maledon,2122,G,2,2,1630177,51,17.33333333,7.078431373,2.176470588,2.568627451,0.392156863,2.176470588,0.607843137,0.215686275,0.375394322,0.293333333,0.79
Tyrese Maxey,2122,G,1,1,1630178,75,34.86666667,17.48,4.28,3.2,0.346666667,2.853333333,0.733333333,0.426666667,0.485427136,0.427184466,0.865853659
Saddiq Bey,2122,G F,2,2,1630180,82,32.48780488,16.1097561,2.841463415,5.37804878,1.304878049,4.073170732,0.890243902,0.195121951,0.396126761,0.345901639,0.826771654
R.J. Hampton,2122,G,2,2,1630181,64,21.421875,7.640625,2.46875,3.03125,0.359375,2.671875,0.65625,0.203125,0.382932166,0.349726776,0.641025641
Josh Green,2122,G,2,2,1630182,67,15.01492537,4.76119403,1.179104478,2.402985075,0.776119403,1.626865672,0.671641791,0.208955224,0.5078125,0.358974359,0.688888889
Jaden McDaniels,2122,F,2,2,1630183,70,25.27142857,9.242857143,1.128571429,4.185714286,1.085714286,3.1,0.742857143,0.771428571,0.460288809,0.317460317,0.802816901
Jalen Smith,2122,F C,0,0,1630188,51,17.60784314,9.215686275,0.470588235,6.019607843,1.980392157,4.039215686,0.294117647,0.803921569,0.502857143,0.327868852,0.764705882
Isaiah Stewart,2122,F C,0,0,1630191,71,25.08450704,8.295774648,1.154929577,8.690140845,3.183098592,5.507042254,0.309859155,1.098591549,0.510204082,0.326086957,0.718446602
Zeke Nnaji,2122,F C,2,2,1630192,41,16.53658537,6.585365854,0.414634146,3.585365854,1.365853659,2.219512195,0.390243902,0.317073171,0.516129032,0.4625,0.630769231
Immanuel Quickley,2122,G,2,2,1630193,78,22.57692308,11.30769231,3.525641026,3.166666667,0.397435897,2.769230769,0.692307692,0.038461538,0.392265193,0.345959596,0.880597015
Aleksej Pokusevski,2122,F,2,2,1630197,61,19.68852459,7.606557377,2.147540984,5.213114754,1.196721311,4.016393443,0.639344262,0.62295082,0.407894737,0.289340102,0.7
Tre Jones,2122,G,2,2,1630200,69,16.14492754,5.985507246,3.376811594,2.246376812,0.420289855,1.826086957,0.608695652,0.101449275,0.489675516,0.196078431,0.78021978
Lamar Stevens,2122,F,2,2,1630205,63,15.6031746,6.079365079,0.698412698,2.603174603,0.746031746,1.857142857,0.492063492,0.285714286,0.489028213,0.276923077,0.706666667
Desmond Bane,2122,G,1,1,1630217,76,29.39473684,18.21052632,2.736842105,4.394736842,0.605263158,3.789473684,1.210526316,0.381578947,0.461398728,0.435946463,0.903225806
Jalen Green,2122,G,2,2,1630224,67,31.34328358,17.26865672,2.626865672,3.373134328,0.492537313,2.880597015,0.656716418,0.268656716,0.42557652,0.34279476,0.796610169
Jonathan Kuminga,2122,F,2,2,1630228,70,16.4,9.314285714,0.914285714,3.342857143,0.771428571,2.571428571,0.442857143,0.314285714,0.513043478,0.33557047,0.684210526
Kenyon Martin Jr.,2122,F,2,2,1630231,79,20.44303797,8.810126582,1.278481013,3.759493671,1.012658228,2.746835443,0.430379747,0.506329114,0.533460803,0.357142857,0.634146341
Saben Lee,2122,G,2,2,1630240,37,15.78378378,5.621621622,2.891891892,2.351351351,0.486486486,1.864864865,0.972972973,0.324324324,0.389830508,0.233333333,0.788732394
Ayo Dosunmu,2122,G,2,2,1630245,77,26.90909091,8.818181818,3.324675325,2.779220779,0.350649351,2.428571429,0.779220779,0.376623377,0.519626168,0.376344086,0.679487179
Jae'Sean Tate,2122,F,0,2,1630256,78,25.8974359,11.78205128,2.846153846,5.384615385,1.730769231,3.653846154,0.923076923,0.525641026,0.497942387,0.311881188,0.706521739
Facundo Campazzo,2122,G,2,2,1630267,65,17.73846154,5.107692308,3.384615385,1.8,0.353846154,1.446153846,0.969230769,0.353846154,0.361486486,0.300518135,0.769230769
Jeremiah Robinson-Earl,2122,F,2,2,1630526,49,21.65306122,7.469387755,1.0,5.591836735,1.530612245,4.06122449,0.591836735,0.306122449,0.413580247,0.351515152,0.740740741
Josh Christopher,2122,G,2,2,1630528,74,17.56756757,7.932432432,2.027027027,2.513513514,0.702702703,1.810810811,0.878378378,0.175675676,0.448,0.296296296,0.734513274
Herbert Jones,2122,F,1,1,1630529,78,29.44871795,9.512820513,2.141025641,3.794871795,1.256410256,2.538461538,1.666666667,0.769230769,0.475694444,0.337278107,0.840490798
Franz Wagner,2122,F,2,2,1630532,79,30.25316456,15.15189873,2.924050633,4.506329114,1.063291139,3.443037975,0.860759494,0.430379747,0.467692308,0.354243542,0.863013699
Ziaire Williams,2122,F,2,2,1630533,62,21.24193548,8.080645161,1.048387097,2.080645161,0.419354839,1.661290323,0.564516129,0.193548387,0.450471698,0.314049587,0.781818182
Chris Duarte,2122,G,2,2,1630537,55,27.58181818,13.09090909,2.072727273,4.109090909,0.745454545,3.363636364,1.018181818,0.181818182,0.431561997,0.368627451,0.803571429
Bones Hyland,2122,G,2,2,1630538,69,18.46376812,10.11594203,2.768115942,2.724637681,0.202898551,2.52173913,0.594202899,0.289855072,0.402802102,0.365921788,0.856
Tre Mann,2122,G,2,2,1630544,60,22.31666667,10.41666667,1.516666667,2.85,0.416666667,2.433333333,0.783333333,0.2,0.392857143,0.360294118,0.792682927
Keon Johnson,2122,G,2,2,1630553,37,18.35135135,7.216216216,2.054054054,2.189189189,0.648648649,1.540540541,0.756756757,0.324324324,0.352941176,0.34,0.803921569
Kessler Edwards,2122,F,2,2,1630556,48,20.04166667,5.916666667,0.645833333,3.583333333,0.916666667,2.666666667,0.604166667,0.5,0.411985019,0.352941176,0.842105263
Corey Kispert,2122,F,2,2,1630557,77,22.88311688,8.233766234,1.103896104,2.714285714,0.688311688,2.025974026,0.454545455,0.285714286,0.455252918,0.35,0.870967742
Davion Mitchell,2122,G,2,2,1630558,75,27.21333333,11.48,4.173333333,2.213333333,0.44,1.773333333,0.733333333,0.32,0.417556346,0.315625,0.658823529
Austin Reaves,2122,G,2,2,1630559,61,22.75409836,7.278688525,1.803278689,3.163934426,0.737704918,2.426229508,0.475409836,0.327868852,0.459119497,0.317365269,0.838983051
Cam Thomas,2122,G,2,2,1630560,67,17.05970149,8.507462687,1.164179104,2.402985075,0.23880597,2.164179104,0.492537313,0.119402985,0.433399602,0.270114943,0.828571429
Joshua Primo,2122,G,2,2,1630563,50,18.86,5.76,1.62,2.26,0.64,1.62,0.4,0.46,0.374074074,0.306569343,0.745762712
Scottie Barnes,2122,G F,0,0,1630567,74,34.89189189,15.32432432,3.459459459,7.527027027,2.635135135,4.891891892,1.081081081,0.743243243,0.49248927,0.300518135,0.734883721
Trendon Watford,2122,G F,2,2,1630570,48,17.625,7.583333333,1.6875,4.145833333,1.1875,2.958333333,0.520833333,0.583333333,0.531835206,0.236842105,0.755319149
Alperen Sengun,2122,C,0,0,1630578,72,20.13888889,9.611111111,2.569444444,5.458333333,1.916666667,3.541666667,0.819444444,0.944444444,0.474285714,0.247863248,0.711206897
Josh Giddey,2122,G,1,1,1630581,54,30.87037037,12.48148148,6.388888889,7.796296296,1.814814815,5.981481481,0.944444444,0.37037037,0.419402985,0.262910798,0.708860759
Jalen Suggs,2122,G,1,2,1630591,48,26.75,11.75,4.354166667,3.5625,0.541666667,3.020833333,1.229166667,0.395833333,0.361313869,0.214285714,0.773006135
Cade Cunningham,2122,G,1,1,1630595,64,32.1875,17.40625,5.5625,5.53125,0.90625,4.625,1.21875,0.671875,0.416100873,0.314049587,0.845238095
Evan Mobley,2122,C,0,0,1630596,69,33.30434783,14.98550725,2.52173913,8.260869565,2.072463768,6.188405797,0.811594203,1.666666667,0.508433735,0.25,0.662698413
Aaron Wiggins,2122,G,2,2,1630598,50,23.7,8.32,1.36,3.56,1.02,2.54,0.6,0.2,0.462908012,0.304347826,0.729411765
Duane Washington Jr.,2122,G,2,2,1630613,48,19.6875,9.854166667,1.770833333,1.729166667,0.083333333,1.645833333,0.541666667,0.0625,0.405152225,0.376744186,0.754098361
Terry Taylor,2122,F,0,0,1630678,33,21.12121212,9.636363636,1.242424242,5.212121212,2.878787879,2.333333333,0.424242424,0.242424242,0.613636364,0.315789474,0.705882353
LeBron James,2223,F,1,1,2544,55,35.0,28.90909091,6.818181818,8.309090909,1.181818182,7.127272727,0.909090909,0.581818182,0.499589828,0.320954907,0.767584098
Chris Paul,2223,G,1,1,101108,59,31.54237288,13.88135593,8.881355932,4.254237288,0.457627119,3.796610169,1.542372881,0.372881356,0.44011976,0.375478927,0.83125
Kyle Lowry,2223,G,1,1,200768,55,30.74545455,11.18181818,5.109090909,4.090909091,0.781818182,3.309090909,1.036363636,0.381818182,0.404123711,0.34516129,0.859259259
P.J. Tucker,2223,F,2,2,200782,75,25.13333333,3.546666667,0.8,3.933333333,1.266666667,2.666666667,0.52,0.2,0.426666667,0.392857143,0.826086957
Kevin Durant,2223,F,1,1,201142,47,35.0,29.06382979,5.0,6.659574468,0.361702128,6.29787234,0.723404255,1.425531915,0.560324826,0.404347826,0.919161677
Al Horford,2223,F C,0,2,201143,63,30.0,9.777777778,3.0,6.19047619,1.158730159,5.031746032,0.476190476,0.968253968,0.475991649,0.446153846,0.714285714
Mike Conley,2223,G,1,1,201144,67,29.79104478,11.91044776,6.71641791,2.71641791,0.492537313,2.223880597,1.089552239,0.208955224,0.427868852,0.384615385,0.834319527
Jeff Green,2223,F,2,2,201145,56,19.01785714,7.803571429,1.232142857,2.571428571,0.678571429,1.892857143,0.321428571,0.303571429,0.487804878,0.288461538,0.743589744
Russell Westbrook,2223,G,1,1,201566,73,28.5890411,15.87671233,7.547945205,5.794520548,1.219178082,4.575342466,1.04109589,0.452054795,0.43592331,0.311188811,0.656050955
Kevin Love,2223,F C,2,2,201567,62,19.56451613,8.209677419,1.870967742,6.435483871,0.951612903,5.483870968,0.258064516,0.193548387,0.389150943,0.334459459,0.879120879
Eric Gordon,2223,G,2,2,201569,69,28.02898551,12.4057971,2.652173913,1.942028986,0.231884058,1.710144928,0.623188406,0.362318841,0.445635528,0.370786517,0.820809249
Brook Lopez,2223,C,0,0,201572,78,29.94871795,15.88461538,1.269230769,6.666666667,2.012820513,4.653846154,0.474358974,2.474358974,0.530589544,0.373626374,0.784210526
Nicolas Batum,2223,G F,2,2,201587,78,21.38461538,6.128205128,1.551282051,3.833333333,0.794871795,3.038461538,0.692307692,0.564102564,0.419947507,0.391167192,0.708333333
George Hill,2223,G,2,2,201588,46,17.54347826,5.043478261,2.391304348,1.847826087,0.326086957,1.52173913,0.565217391,0.130434783,0.469879518,0.357894737,0.763636364
James Harden,2223,G,1,1,201935,58,36.34482759,20.96551724,10.65517241,6.103448276,0.689655172,5.413793103,1.224137931,0.534482759,0.440617577,0.385167464,0.867036011
Ricky Rubio,2223,G,2,2,201937,33,16.63636364,5.181818182,3.484848485,2.121212121,0.272727273,1.848484848,0.787878788,0.181818182,0.342696629,0.256097561,0.8
Stephen Curry,2223,G,1,1,201939,56,34.125,29.42857143,6.285714286,6.089285714,0.696428571,5.392857143,0.928571429,0.357142857,0.493380406,0.427230047,0.914590747
DeMar DeRozan,2223,G F,1,1,201942,74,35.66216216,24.54054054,5.094594595,4.635135135,0.459459459,4.175675676,1.121621622,0.486486486,0.504221028,0.323943662,0.871892925
Jrue Holiday,2223,G,1,1,201950,67,32.08955224,19.25373134,7.388059701,5.089552239,1.179104478,3.910447761,1.179104478,0.373134328,0.478983382,0.384428224,0.858757062
Patrick Beverley,2223,G,2,2,201976,67,26.67164179,6.194029851,2.895522388,3.686567164,0.656716418,3.029850746,0.940298507,0.611940299,0.4,0.334728033,0.723076923
Wesley Matthews,2223,G,2,2,202083,52,15.28846154,3.442307692,0.653846154,2.173076923,0.653846154,1.519230769,0.384615385,0.25,0.3625,0.314516129,0.857142857
John Wall,2223,G,2,2,202322,34,21.73529412,11.35294118,5.235294118,2.705882353,0.411764706,2.294117647,0.794117647,0.352941176,0.407079646,0.302752294,0.681415929
Gordon Hayward,2223,F,1,1,202330,50,31.1,14.66,4.12,4.3,0.66,3.64,0.84,0.24,0.475043029,0.325,0.811320755
Paul George,2223,F,1,1,202331,56,34.07142857,23.78571429,5.142857143,6.107142857,0.803571429,5.303571429,1.482142857,0.357142857,0.457171315,0.370892019,0.870748299
Kyrie Irving,2223,G,1,1,202681,60,36.91666667,27.05,5.516666667,5.066666667,0.983333333,4.083333333,1.1,0.75,0.493765586,0.379032258,0.904761905
Jonas Valanciunas,2223,C,0,0,202685,79,24.41772152,14.11392405,1.772151899,10.17721519,2.848101266,7.329113924,0.253164557,0.658227848,0.546568627,0.348623853,0.825892857
Klay Thompson,2223,G,1,1,202691,69,32.52173913,21.86956522,2.362318841,4.144927536,0.565217391,3.579710145,0.710144928,0.420289855,0.436102236,0.411764706,0.878787879
Alec Burks,2223,G,2,2,202692,51,21.50980392,12.78431373,2.235294118,3.098039216,0.37254902,2.725490196,0.745098039,0.156862745,0.435729847,0.414225941,0.813829787
Marcus Morris Sr.,2223,F,2,2,202694,65,27.56923077,11.2,1.753846154,3.969230769,0.446153846,3.523076923,0.646153846,0.323076923,0.426127527,0.364820847,0.781609195
Kawhi Leonard,2223,F,1,1,202695,52,33.09615385,23.82692308,3.923076923,6.5,1.096153846,5.403846154,1.384615385,0.538461538,0.512055109,0.416,0.870967742
Nikola Vucevic,2223,C,0,1,202696,82,33.04878049,17.64634146,3.231707317,11.01219512,1.93902439,9.073170732,0.731707317,0.695121951,0.520034843,0.34870317,0.835443038
Tobias Harris,2223,F,1,1,202699,74,32.43243243,14.66216216,2.513513514,5.72972973,0.905405405,4.824324324,0.918918919,0.540540541,0.500591716,0.388888889,0.875968992
Reggie Jackson,2223,G,2,2,202704,68,23.91176471,10.19117647,3.426470588,2.117647059,0.367647059,1.75,0.691176471,0.088235294,0.4109375,0.333333333,0.91025641
Cory Joseph,2223,G,2,2,202709,62,19.29032258,6.887096774,3.5,1.709677419,0.338709677,1.370967742,0.548387097,0.14516129,0.427350427,0.388888889,0.791666667
Jimmy Butler III,2223,F,1,1,202710,64,32.890625,22.90625,5.3125,5.859375,2.203125,3.65625,1.828125,0.328125,0.539414414,0.349514563,0.85045045
Bojan Bogdanovic,2223,F,1,2,202711,59,31.62711864,21.57627119,2.576271186,3.779661017,0.610169492,3.169491525,0.576271186,0.13559322,0.487528345,0.410764873,0.884488449
Anthony Davis,2223,F C,0,0,203076,56,33.53571429,25.91071429,2.642857143,12.53571429,3.482142857,9.053571429,1.053571429,2.035714286,0.563409563,0.256756757,0.783783784
Bradley Beal,2223,G,1,1,203078,50,32.94,23.2,5.42,3.92,0.82,3.1,0.9,0.66,0.505694761,0.365296804,0.842105263
Damian Lillard,2223,G,1,1,203081,58,35.77586207,32.17241379,7.327586207,4.775862069,0.75862069,4.017241379,0.862068966,0.310344828,0.462562396,0.370820669,0.913978495
Terrence Ross,2223,G F,2,2,203082,63,20.65079365,8.285714286,1.507936508,2.444444444,0.349206349,2.095238095,0.555555556,0.158730159,0.430107527,0.368217054,0.794117647
Harrison Barnes,2223,F,2,2,203084,82,31.95121951,15.0,1.56097561,4.463414634,1.06097561,3.402439024,0.695121951,0.12195122,0.472819216,0.373937677,0.847457627
Austin Rivers,2223,G,2,2,203085,52,19.0,4.903846154,1.442307692,1.596153846,0.096153846,1.5,0.538461538,0.076923077,0.435406699,0.349593496,0.769230769
Draymond Green,2223,F,0,1,203110,73,30.95890411,8.452054795,6.849315068,7.191780822,0.904109589,6.287671233,1.01369863,0.835616438,0.52742616,0.305343511,0.712962963
Khris Middleton,2223,F,1,1,203114,33,23.66666667,15.06060606,4.939393939,4.242424242,0.848484848,3.393939394,0.696969697,0.151515152,0.435960591,0.314814815,0.901960784
Will Barton,2223,G,2,2,203115,56,17.30357143,6.767857143,2.0,2.446428571,0.267857143,2.178571429,0.5,0.232142857,0.379120879,0.366666667,0.787234043
CJ McCollum,2223,G,1,1,203468,75,34.81333333,20.90666667,5.72,4.373333333,0.733333333,3.64,0.933333333,0.506666667,0.436755952,0.388581952,0.768907563
Dennis Schroder,2223,G,2,2,203471,66,29.59090909,12.57575758,4.515151515,2.5,0.318181818,2.181818182,0.757575758,0.151515152,0.415384615,0.328888889,0.857142857
Kelly Olynyk,2223,F C,1,1,203482,68,28.14705882,12.45588235,3.705882353,6.176470588,1.205882353,4.970588235,0.882352941,0.544117647,0.499102334,0.394067797,0.853448276
Kentavious Caldwell-Pope,2223,G,2,2,203484,76,30.80263158,10.81578947,2.407894737,2.736842105,0.460526316,2.276315789,1.473684211,0.460526316,0.462025316,0.423197492,0.824
Mason Plumlee,2223,F C,3,0,203486,79,25.60759494,10.84810127,3.101265823,8.860759494,2.898734177,5.962025316,0.582278481,0.594936709,0.679752066,0.0,0.635782748
Reggie Bullock,2223,G F,2,2,203493,78,29.78205128,7.192307692,1.384615385,3.628205128,0.41025641,3.217948718,0.692307692,0.166666667,0.408510638,0.380352645,0.702702703
Robert Covington,2223,F,2,2,203496,48,15.75,6.0,1.1875,3.458333333,0.645833333,2.8125,0.791666667,0.6875,0.445414847,0.397058824,0.75
Rudy Gobert,2223,C,3,0,203497,70,30.27142857,13.41428571,1.242857143,11.62857143,3.3,8.328571429,0.8,1.357142857,0.659340659,0.0,0.644117647
Steven Adams,2223,C,3,0,203500,42,26.57142857,8.595238095,2.30952381,11.54761905,5.095238095,6.452380952,0.857142857,1.095238095,0.596958175,0.0,0.364341085
Tim Hardaway Jr.,2223,G F,2,2,203501,71,29.88732394,14.35211268,1.816901408,3.535211268,0.295774648,3.23943662,0.690140845,0.169014085,0.401416765,0.385454545,0.76969697
Victor Oladipo,2223,G,2,2,203506,42,25.78571429,10.69047619,3.476190476,3.047619048,0.380952381,2.666666667,1.357142857,0.285714286,0.397022333,0.330188679,0.746835443
Giannis Antetokounmpo,2223,F,0,0,203507,63,31.53968254,31.0952381,5.698412698,11.77777778,2.174603175,9.603174603,0.825396825,0.80952381,0.553208138,0.274853801,0.64507772
Seth Curry,2223,G,2,2,203552,61,19.29508197,9.196721311,1.62295082,1.639344262,0.213114754,1.426229508,0.590163934,0.114754098,0.46325167,0.405172414,0.927272727
Rodney McGruder,2223,G,2,2,203585,32,15.90625,5.71875,0.875,2.3125,0.625,1.6875,0.5,0.03125,0.407894737,0.422680412,0.818181818
Zach LaVine,2223,G,1,1,203897,77,35.44155844,24.84415584,4.246753247,4.480519481,0.545454545,3.935064935,0.896103896,0.233766234,0.484870317,0.375,0.848130841
Jordan Clarkson,2223,G,1,1,203903,61,32.08196721,20.83606557,4.426229508,4.032786885,1.180327869,2.852459016,0.540983607,0.213114754,0.444228904,0.337690632,0.816326531
Gary Harris,2223,G,2,2,203914,48,24.14583333,8.270833333,1.229166667,2.041666667,0.4375,1.604166667,0.9375,0.25,0.449511401,0.431192661,0.9
Spencer Dinwiddie,2223,G,1,1,203915,79,34.01265823,17.32911392,6.518987342,3.417721519,0.35443038,3.063291139,0.848101266,0.303797468,0.438095238,0.369387755,0.812121212
Jerami Grant,2223,F,1,1,203924,63,35.14285714,20.47619048,2.380952381,4.492063492,0.841269841,3.650793651,0.80952381,0.841269841,0.475355969,0.401114206,0.812865497
Joe Harris,2223,G F,2,2,203925,74,20.2027027,7.594594595,1.364864865,2.216216216,0.310810811,1.905405405,0.459459459,0.175675676,0.456818182,0.426426426,0.642857143
Doug McDermott,2223,F,2,2,203926,64,20.09375,10.21875,1.421875,2.15625,0.359375,1.796875,0.203125,0.09375,0.456978967,0.412751678,0.757142857
Aaron Gordon,2223,F,0,0,203932,68,29.67647059,16.30882353,2.985294118,6.558823529,2.411764706,4.147058824,0.794117647,0.75,0.563731932,0.346820809,0.608280255
T.J. Warren,2223,F,2,2,203933,42,15.9047619,7.476190476,0.952380952,2.880952381,0.619047619,2.261904762,0.523809524,0.285714286,0.488888889,0.328358209,0.8
Marcus Smart,2223,G,1,1,203935,61,31.54098361,11.52459016,6.262295082,3.131147541,0.754098361,2.37704918,1.524590164,0.37704918,0.415282392,0.33625731,0.745762712
